step,x,y,heading,v,w,goal_x,goal_y
33,5.211696482142924,-5.311922938625856,0.9448778400994664,5.934304791304617,1.5707963267948966,-1.7804097781741035,1.808442218841484
34,5.297904848532714,-5.192666447531721,0.984147748269339,5.886118327547548,1.5707963267948966,-1.7804097781741035,1.808442218841484
35,5.378801105285951,-5.070965347125302,1.0234176564392117,5.84538959479266,1.5707963267948966,-1.7804097781741035,1.808442218841484
36,5.454812484416532,-4.9462551885886255,1.0626875646090843,5.841965888236734,1.5707963267948966,-1.7804097781741035,1.808442218841484
37,5.525634156194335,-4.819078992974435,1.101957472778957,5.8226446121056,1.5707963267948966,-1.7804097781741035,1.808442218841484
38,5.591273315384776,-4.689486927031796,1.1412273809488296,5.810693972256249,1.5707963267948966,-1.7804097781741035,1.808442218841484
39,5.651415793877109,-4.558199967212917,1.1804972891187022,5.776280261577979,1.5707963267948966,-1.7804097781741035,1.808442218841484
40,5.70552422632099,-4.426678728598476,1.2197671972885749,5.68866362770178,1.5707963267948966,-1.7804097781741035,1.808442218841484
41,5.7538046132477,-4.294835416025198,1.2590371054584475,5.616212935007041,1.5707963267948966,-1.7804097781741035,1.808442218841484
42,5.796573534291561,-4.16212327413404,1.2983070136283201,5.577338894145813,1.5707963267948966,-1.7804097781741035,1.808442218841484
43,5.833613619031662,-4.029572141355083,1.3375769217981928,5.505164219681518,1.5707963267948966,-1.7804097781741035,1.808442218841484
44,5.864875266163314,-3.8979673373093777,1.3768468299680654,5.410673160233191,1.5707963267948966,-1.7804097781741035,1.808442218841484
45,5.890420020675188,-3.7679146784027244,1.416116738137938,5.301505985549722,1.5707963267948966,-1.7804097781741035,1.808442218841484
46,5.910500553124278,-3.639131500477191,1.4553866463078107,5.213572241761083,1.5707963267948966,-1.7804097781741035,1.808442218841484
47,5.925332700075785,-3.5111852432557358,1.4946565544776833,5.152123805992229,1.5707963267948966,-1.7804097781741035,1.808442218841484
48,5.935056456888986,-3.383722829677108,1.533926462647556,5.11331099337429,1.5707963267948966,-1.7804097781741035,1.808442218841484
49,5.9397720213135585,-3.255883262564543,1.5731963708174286,5.117060322860438,1.5707963267948966,-1.7804097781741035,1.808442218841484
50,5.939471399500096,-3.130626711674194,1.6054603298927423,5.010276465732612,1.2905583630125395,-1.7804097781741035,1.808442218841484
51,5.935242735694246,-3.0086855167369517,1.6367128573686287,4.880579739384322,1.2501010990354495,-1.7804097781741035,1.808442218841484
52,5.927222586660204,-2.8871905020805233,1.6679125019064154,4.8703776242741545,1.2479857815114697,-1.7804097781741035,1.808442218841484
53,5.915944041796401,-2.771421275408544,1.6994169596193327,4.6526928836488555,1.2601783085167078,-1.7804097781741035,1.808442218841484
54,5.9024382966437425,-2.666996454866957,1.7316766149137948,4.211783146795886,1.2903862117784888,-1.7804097781741035,1.808442218841484
55,5.886924808373619,-2.5714010622654606,1.7649973789729225,3.8738399357622515,1.3328305623651155,-1.7804097781741035,1.808442218841484
56,5.869033286979134,-2.480433309635382,1.7988428841290895,3.7084203766836437,1.3538202062466747,-1.7804097781741035,1.808442218841484
57,5.848622158885309,-2.3924860632233322,1.8330888707677797,3.6113891624192,1.3698394655475932,-1.7804097781741035,1.808442218841484
58,5.826572550648759,-2.310357834593342,1.8669803280714241,3.401465839613324,1.3556582921457667,-1.7804097781741035,1.808442218841484
59,5.803830747274436,-2.2358336423289744,1.9002805521979056,3.116676397285513,1.3320089650592595,-1.7804097781741035,1.808442218841484
60,5.7808033974145125,-2.1684921052750474,1.9334138626910669,2.846792287289465,1.3253324197264604,-1.7804097781741035,1.808442218841484
61,5.7574995093829715,-2.1070681601025534,1.9659970875999537,2.6278423812520204,1.3033289963554913,-1.7804097781741035,1.808442218841484
62,5.733705908754064,-2.0500293425000073,1.9980552656114456,2.4721042516477967,1.2823271204596864,-1.7804097781741035,1.808442218841484
63,5.709535593219041,-1.9969436561775344,2.0293516395222895,2.3331675449107645,1.2518549564337615,-1.7804097781741035,1.808442218841484
64,5.6854765924355615,-1.9482067683565312,2.0597355174845013,2.1740725850537803,1.2153551184884555,-1.7804097781741035,1.808442218841484
65,5.6618273402978545,-1.9037554847296512,2.0891797099469507,2.014032270943116,1.1777676984979877,-1.7804097781741035,1.808442218841484
66,5.638870036575597,-1.8635089727367469,2.1170713971006236,1.8533513522442375,1.1156674861469322,-1.7804097781741035,1.808442218841484
67,5.617106843901083,-1.8277137619006145,2.1430519736406275,1.6756771403542754,1.0392230616001428,-1.7804097781741035,1.808442218841484
68,5.596968040944388,-1.796449878828649,2.1668750281028,1.4875492700498296,0.952922178486908,-1.7804097781741035,1.808442218841484
69,5.578904954384149,-1.769823691957952,2.1883937209027042,1.2869989422565644,0.8607477119961674,-1.7804097781741035,1.808442218841484
70,5.563376496647623,-1.7479614951670839,2.2075180605368754,1.072633132583701,0.7649735853668204,-1.7804097781741035,1.808442218841484
71,5.550470481997573,-1.7305082140443984,2.2237234321278834,0.86826930024715,0.6482148636403179,-1.7804097781741035,1.808442218841484
72,5.539152149378135,-1.7157097856967056,2.2373574147228137,0.745222796050705,0.5453593037972283,-1.7804097781741035,1.808442218841484
73,5.528516154436639,-1.7021895440992354,2.2488868351411897,0.6880945530951399,0.4611768167350485,-1.7804097781741035,1.808442218841484
74,5.518243001262943,-1.6894359124818654,2.2585750562434246,0.6550637166710613,0.3875288440894059,-1.7804097781741035,1.808442218841484
75,5.507436189069221,-1.6762826756670792,2.2668043346317557,0.680934450291621,0.3291711355332509,-1.7804097781741035,1.808442218841484
76,5.49531356057566,-1.6617730220195084,2.273315830828219,0.7562943031020208,0.26045984785853116,-1.7804097781741035,1.808442218841484
77,5.481990936676833,-1.6460364842735036,2.278239105670954,0.8247481339473657,0.19693099370939846,-1.7804097781741035,1.808442218841484
78,5.467234605391152,-1.628779472919876,2.282037801756312,0.9082323525371558,0.1519478434143136,-1.7804097781741035,1.808442218841484
79,5.451298398991042,-1.610285335662395,2.284996500179485,0.9765209980951233,0.11834793692691215,-1.7804097781741035,1.808442218841484
80,5.4345648342286115,-1.5909816466093007,2.287337710720421,1.0218763923035095,0.09364842163745098,-1.7804097781741035,1.808442218841484
81,5.417070559988463,-1.5708956162691055,2.2892594011412246,1.0654563311683765,0.0768676168321586,-1.7804097781741035,1.808442218841484
82,5.399060833277408,-1.5502978256890219,2.2912087080022454,1.094436280822511,0.07797227444083145,-1.7804097781741035,1.808442218841484
83,5.380962991560102,-1.5296805008730383,2.2932979759920418,1.0973465869213346,0.08357071959186071,-1.7804097781741035,1.808442218841484
84,5.362962755906863,-1.5092605797031335,2.2955250881101623,1.0888391353416829,0.08908448472480542,-1.7804097781741035,1.808442218841484
85,5.345103151154497,-1.4890909277322906,2.2977708150553315,1.0776124294276972,0.08982907780675121,-1.7804097781741035,1.808442218841484
86,5.3274088986877475,-1.4691982040458083,2.299945036025947,1.064937200795458,0.08696883882460416,-1.7804097781741035,1.808442218841484
87,5.309831236222123,-1.4495228679298688,2.301934653120492,1.0553430297533555,0.0795846837817904,-1.7804097781741035,1.808442218841484
88,5.2923563426275315,-1.430040721084131,2.3037290772320027,1.0468436000558459,0.07177696446044309,-1.7804097781741035,1.808442218841484
89,5.274941635357964,-1.4106956239620787,2.3053694087492866,1.0411569041764097,0.06561326069136114,-1.7804097781741035,1.808442218841484
90,5.257589302712517,-1.3914832871573042,2.306913248966274,1.0355422415243734,0.06175360867948879,-1.7804097781741035,1.808442218841484
91,5.24030852384802,-1.3724094562017248,2.308402455589432,1.0295135515266693,0.059568264926302746,-1.7804097781741035,1.808442218841484
92,5.223110520954496,-1.3534837102178616,2.3098664716517074,1.0229018835226706,0.058560642491043334,-1.7804097781741035,1.808442218841484
93,5.206078168384268,-1.3347953005526079,2.3113043838567364,1.0114209330583401,0.05751648820115703,-1.7804097781741035,1.808442218841484
94,5.189226593990319,-1.3163585652781697,2.31271914759051,0.9991106182076321,0.056590549350962235,-1.7804097781741035,1.808442218841484
95,5.172557664627493,-1.298173386198741,2.3141107187274743,0.9867554463016797,0.055662845478577604,-1.7804097781741035,1.808442218841484
96,5.156071881156848,-1.2802381819852047,2.315469358860314,0.9744353087381441,0.05434560531359839,-1.7804097781741035,1.808442218841484
97,5.13977032814903,-1.2625516958822653,2.316787857052443,0.9621246664636751,0.05273992768517743,-1.7804097781741035,1.808442218841484
98,5.123829850956926,-1.2453026540714554,2.3180395009244297,0.9394707075821476,0.05006575487946147,-1.7804097781741035,1.808442218841484
99,5.1082550624516,-1.2284915834735695,2.3192221950255103,0.9166775936022349,0.047307764043242016,-1.7804097781741035,1.808442218841484
100,5.0930884571500465,-1.2121598825734403,2.320340167199536,0.8915158961359193,0.04471888696102569,-1.7804097781741035,1.808442218841484
101,5.078354611250399,-1.1963297148306553,2.3213962794505107,0.8650368091675937,0.04224449003898284,-1.7804097781741035,1.808442218841484
102,5.064046940514498,-1.1809899497485665,2.32239480580019,0.8390640830455109,0.0399410539871883,-1.7804097781741035,1.808442218841484
103,5.05017014437769,-1.1661418927512641,2.3233093725071203,0.8129258442122897,0.03658266827723007,-1.7804097781741035,1.808442218841484
104,5.036719637231719,-1.151776320683166,2.324149621518102,0.7871831332822445,0.03360996043926539,-1.7804097781741035,1.808442218841484
105,5.023685019008311,-1.1378783558360177,2.324917018212023,0.7621597723549121,0.030695867756814404,-1.7804097781741035,1.808442218841484
106,5.011039625083918,-1.1244161147017322,2.3256218633404764,0.7387967773191404,0.02819380513812153,-1.7804097781741035,1.808442218841484
107,4.998770646449582,-1.1113730388774048,2.3262753422185023,0.7162677306023992,0.02613915512103887,-1.7804097781741035,1.808442218841484
108,4.986873366919978,-1.098741663846134,2.3268953965018966,0.6940857530722195,0.02480217133575007,-1.7804097781741035,1.808442218841484
109,4.97533227823848,-1.086503670175188,2.327487475183581,0.6728627997377372,0.02368314726739248,-1.7804097781741035,1.808442218841484
110,4.964134488776515,-1.074643781720216,2.3280578615373173,0.6524384329561075,0.022815454149462358,-1.7804097781741035,1.808442218841484
111,4.953266948659795,-1.0631468136326112,2.328608232847274,0.6328142898461349,0.022014852398259926,-1.7804097781741035,1.808442218841484
112,4.942718098951398,-1.0519992903231283,2.329138403888738,0.6138996740260478,0.021206841658562944,-1.7804097781741035,1.808442218841484
113,4.9324693034286975,-1.0411803450580803,2.3296456193799777,0.596103865196981,0.02028861964957024,-1.7804097781741035,1.808442218841484
114,4.922476725527976,-1.030642581683106,2.330129287217618,0.580890447570189,0.019346713505611554,-1.7804097781741035,1.808442218841484
115,4.912730751457243,-1.0203748275543318,2.3305893494227323,0.5662660652892693,0.01840248820458948,-1.7804097781741035,1.808442218841484
116,4.903223672726489,-1.0103679828426981,2.331027852189651,0.5521180845804694,0.017540110676742708,-1.7804097781741035,1.808442218841484
117,4.89394731292955,-1.000612555811211,2.3314476092921197,0.5384707348020967,0.016790284098768888,-1.7804097781741035,1.808442218841484
118,4.884895635724769,-0.991101412910778,2.3318521040835254,0.5251966481111583,0.01617979165622313,-1.7804097781741035,1.808442218841484
119,4.876060071722691,-0.9818248699021991,2.3322443155519004,0.5124395635386922,0.01568845873500531,-1.7804097781741035,1.808442218841484
120,4.867434205009209,-0.9727755996112744,2.332626107745389,0.5000717858179451,0.01527168773955124,-1.7804097781741035,1.808442218841484
121,4.859012383109208,-0.9639471412138428,2.332998375489195,0.4880471481986284,0.01489070975222599,-1.7804097781741035,1.808442218841484
122,4.850789203045762,-0.9553333385047982,2.333361404573248,0.4763499343402189,0.01452116336210702,-1.7804097781741035,1.808442218841484
123,4.8427599025233645,-0.9469287360450908,2.333714918956286,0.4649421630864512,0.01414057532154464,-1.7804097781741035,1.808442218841484
124,4.834919811752718,-0.9387279934669187,2.3340586189950088,0.45381794080962923,0.01374800154890243,-1.7804097781741035,1.808442218841484
125,4.827264467041736,-0.9307260033895463,2.3343924061765495,0.4429648254068388,0.013351487261603835,-1.7804097781741035,1.808442218841484
126,4.819789575635889,-0.9229178571082439,2.334716420573889,0.4323723393177299,0.012960575893582285,-1.7804097781741035,1.808442218841484
127,4.812491337131712,-0.9152991828383598,2.3350307011817044,0.4220113418275826,0.01257122431261222,-1.7804097781741035,1.808442218841484
128,4.80536793499676,-0.9078676981509133,2.3353310473498006,0.4117665797725576,0.0120138467238723,-1.7804097781741035,1.808442218841484
129,4.79841421565762,-0.9006175951718316,2.335610450298204,0.4018322154428726,0.011176117936141759,-1.7804097781741035,1.808442218841484
130,4.791628100351857,-0.8935461959410191,2.3358697309674676,0.3920327497026812,0.010371226770547746,-1.7804097781741035,1.808442218841484
131,4.785006096710887,-0.8866493878656778,2.336109693879334,0.38244872879716674,0.009598516474647534,-1.7804097781741035,1.808442218841484
132,4.77854438147199,-0.8799227516502008,2.336332462191309,0.37309816103317894,0.00891073247899792,-1.7804097781741035,1.808442218841484
133,4.772230505782831,-0.8733529462712584,2.3365398789149356,0.36447742083225343,0.008296668945044817,-1.7804097781741035,1.808442218841484
134,4.766059889158693,-0.8669348719547584,2.336735747057327,0.3561307343192075,0.007834725695639186,-1.7804097781741035,1.808442218841484
135,4.7600286548526975,-0.8606642283487732,2.336921848059484,0.3480155364051227,0.007444040086269825,-1.7804097781741035,1.808442218841484
136,4.754133009785452,-0.8545368389475225,2.3371001921995873,0.340125933462303,0.0071337656041072905,-1.7804097781741035,1.808442218841484
137,4.748348275466712,-0.8485268655915725,2.3372790997101447,0.3336655352358431,0.007156300422298484,-1.7804097781741035,1.808442218841484
138,4.742669136312278,-0.8426287112894357,2.337459307385304,0.32751389761591865,0.007208307006357213,-1.7804097781741035,1.808442218841484
139,4.7370946706095864,-0.8368413548628306,2.337640797780077,0.3214172671878268,0.0072596157909455405,-1.7804097781741035,1.808442218841484
140,4.731621662029252,-0.8311613937660014,2.3378254723980216,0.31550792315097365,0.007386984717807605,-1.7804097781741035,1.808442218841484
141,4.726247944515487,-0.8255865391121382,2.3380154533704687,0.3097246372620699,0.007599238897892598,-1.7804097781741035,1.808442218841484
142,4.720971737870935,-0.8201149259288935,2.338208773518617,0.3040444898578518,0.0077328059259329325,-1.7804097781741035,1.808442218841484
143,4.71579082407599,-0.8147442131008422,2.338405513910346,0.2984933474154312,0.007869615669159249,-1.7804097781741035,1.808442218841484
144,4.710702677389772,-0.8094717421905318,2.3386055401166406,0.29308889081789724,0.00800104825176071,-1.7804097781741035,1.808442218841484
145,4.70570256627458,-0.8042925696983055,2.33881137447735,0.2879581604844814,0.008233374428376655,-1.7804097781741035,1.808442218841484
146,4.70078826347225,-0.7992043748056034,2.3390214674671803,0.2829561076891025,0.008403719593209904,-1.7804097781741035,1.808442218841484
147,4.695960928194625,-0.7942083257398038,2.3392347118425594,0.2778882427177809,0.008529775015186506,-1.7804097781741035,1.808442218841484
148,4.691223911606637,-0.7893078436371249,2.339448463148731,0.2726288348463286,0.008550052246855814,-1.7804097781741035,1.808442218841484
149,4.686575925954472,-0.7845015210830062,2.339661753702017,0.2674457167111677,0.008531622131431686,-1.7804097781741035,1.808442218841484
150,4.682015004304063,-0.7797872409935244,2.3398730606576903,0.26237817916360706,0.008452278226944297,-1.7804097781741035,1.808442218841484
151,4.677538838031367,-0.775162522073282,2.3400820228019086,0.257446195053062,0.008358485768716834,-1.7804097781741035,1.808442218841484
152,4.6731450269579025,-0.770624789336637,2.340288254292611,0.252655003159707,0.008249259628085202,-1.7804097781741035,1.808442218841484
153,4.668831432398873,-0.7661717386895264,2.340491997307261,0.24798954199054046,0.008149720585983847,-1.7804097781741035,1.808442218841484
154,4.664596635964466,-0.7618018156018818,2.340693428348077,0.2434082287279269,0.008057241632641845,-1.7804097781741035,1.808442218841484
155,4.660434607534344,-0.7575087131668682,2.340895488434592,0.23917594919444074,0.008082403460603961,-1.7804097781741035,1.808442218841484
156,4.656339505400529,-0.7532863522219273,2.341098437189256,0.2352809161346885,0.008117950186566754,-1.7804097781741035,1.808442218841484
157,4.652309769673512,-0.7491330759269715,2.341302383386692,0.23147690688046874,0.008157847897462638,-1.7804097781741035,1.808442218841484
158,4.648344620272655,-0.7450480333440582,2.3415068385672715,0.227719064376537,0.008178207223187286,-1.7804097781741035,1.808442218841484
159,4.644443227446984,-0.741030319067402,2.3417113696848517,0.22401033543674131,0.008181244703234915,-1.7804097781741035,1.808442218841484
160,4.640604203752782,-0.7370784510596056,2.341916750475905,0.22038280758965056,0.008215231642146223,-1.7804097781741035,1.808442218841484
161,4.636825496088123,-0.7331902701160123,2.3421251287261544,0.2168744619915297,0.008335130009972228,-1.7804097781741035,1.808442218841484
162,4.633106017710629,-0.7293646297304279,2.34233582305494,0.2134293091792645,0.008427773151424912,-1.7804097781741035,1.808442218841484
163,4.629445055265083,-0.7256007624530565,2.342548472248419,0.21002606660839485,0.008505967739137522,-1.7804097781741035,1.808442218841484
164,4.6258420850631055,-0.7218980931751194,2.342762166088752,0.20665392929481197,0.008547753613306256,-1.7804097781741035,1.808442218841484
165,4.622296409722288,-0.7182558617335849,2.3429759882010464,0.2033230473751031,0.008552884491765089,-1.7804097781741035,1.808442218841484
166,4.618803514141176,-0.7146693819646297,2.3431913618909865,0.2002524673453152,0.00861494759760313,-1.7804097781741035,1.808442218841484
167,4.615355076504542,-0.7111300766889722,2.343412306688757,0.1976599260064522,0.008837791910827154,-1.7804097781741035,1.808442218841484
168,4.611949411991493,-0.7076362163802447,2.3436380940096164,0.19516397467705682,0.009031492834405009,-1.7804097781741035,1.808442218841484
169,4.608586043757737,-0.704187305981409,2.3438685216969546,0.19269552694357728,0.009217107493531742,-1.7804097781741035,1.808442218841484
170,4.60526516476816,-0.7007835349698182,2.3441022680364796,0.19021627422598808,0.009349853581018664,-1.7804097781741035,1.808442218841484
171,4.601985532327229,-0.697423611631928,2.3443360892868306,0.18780872731203724,0.009352850014038622,-1.7804097781741035,1.808442218841484
172,4.5987447301875735,-0.6941050219480938,2.3445657145047782,0.1855406629202334,0.009185008717893284,-1.7804097781741035,1.808442218841484
173,4.595541561364646,-0.6908264753122545,2.3447906778065573,0.18334299463702441,0.008998532071185467,-1.7804097781741035,1.808442218841484
174,4.592376064894786,-0.6875879453606158,2.345010568721893,0.18114499893005442,0.008795636613409385,-1.7804097781741035,1.808442218841484
175,4.58924852665451,-0.6843896566182788,2.3452262492383653,0.1789325965776043,0.008627220658876658,-1.7804097781741035,1.808442218841484
176,4.586157758216237,-0.6812303329142645,2.345438680882597,0.17678993548622746,0.008497265769271341,-1.7804097781741035,1.808442218841484
177,4.583102704258981,-0.6781088426633436,2.3456489811599166,0.1747091574856623,0.008412011092799376,-1.7804097781741035,1.808442218841484
178,4.58008296923682,-0.6750247371494934,2.3458574332948157,0.1726522814196434,0.008338085395964515,-1.7804097781741035,1.808442218841484
179,4.577098419713272,-0.671977837976797,2.346064250731837,0.17060424579516908,0.00827269748088515,-1.7804097781741035,1.808442218841484
180,4.574149075987015,-0.6689681255193792,2.346269223104965,0.16855621017069433,0.0081988949251333,-1.7804097781741035,1.808442218841484
181,4.571234844187981,-0.6659954628012399,2.346472077451466,0.1665147230214381,0.008114173860021053,-1.7804097781741035,1.808442218841484
182,4.56835547048282,-0.6630595486861728,2.3466725172065637,0.1644889522127051,0.008017590203911986,-1.7804097781741035,1.808442218841484
183,4.565510535240788,-0.6601599121334673,2.3468704151244726,0.16248839303356233,0.007915916716371756,-1.7804097781741035,1.808442218841484
184,4.562700364061055,-0.6572968416899594,2.3470659456550607,0.16047048039509137,0.007821221223535539,-1.7804097781741035,1.808442218841484
185,4.559925333565733,-0.6544706790331928,2.3472593684207776,0.1584322674834442,0.007736910628699999,-1.7804097781741035,1.808442218841484
186,4.557185022275459,-0.6516809548879126,2.3474507778297884,0.1564192662013868,0.0076563763604101595,-1.7804097781741035,1.808442218841484
187,4.554479002218342,-0.6489271948676155,2.3476402457143895,0.15443180397267975,0.007578715384057267,-1.7804097781741035,1.808442218841484
188,4.551806884913222,-0.6462089660996232,2.3478277628390014,0.15246758883099787,0.007500684984455339,-1.7804097781741035,1.808442218841484
189,4.549168338852076,-0.6435258944752579,2.3480132778948377,0.15052334653873078,0.007420602233469877,-1.7804097781741035,1.808442218841484
190,4.546563032253139,-0.6408776061418953,2.348196713918723,0.14859907709587938,0.007337440955409116,-1.7804097781741035,1.808442218841484
191,4.543990552742737,-0.6382636457611507,2.348378032942156,0.1466993644350958,0.00725276093732454,-1.7804097781741035,1.808442218841484
192,4.541450499072231,-0.6356835700027688,2.348557183656352,0.14482355370885847,0.007166028567856431,-1.7804097781741035,1.808442218841484
193,4.538942406492698,-0.6331368716850713,2.348734180427771,0.14297524657853744,0.007079870856775711,-1.7804097781741035,1.808442218841484
194,4.536465867183028,-0.6306231024370458,2.3489090160731827,0.14115116880652323,0.006993425816501297,-1.7804097781741035,1.808442218841484
195,4.534020444166184,-0.6281417851461278,2.3490817336919676,0.1393529575116208,0.006908704751389051,-1.7804097781741035,1.808442218841484
196,4.531605682664361,-0.625692425753341,2.3492523527814626,0.13758159496511313,0.006824763579802547,-1.7804097781741035,1.808442218841484
197,4.529221219363383,-0.6232746239324376,2.3494208877081277,0.13583184238682522,0.0067413970666034325,-1.7804097781741035,1.808442218841484
198,4.52686663877778,-0.6208879273287061,2.349587352838423,0.13410664659060512,0.006658605211791707,-1.7804097781741035,1.808442218841484
199,4.524541576717676,-0.6185319364588739,2.3497517625388067,0.13240306076260477,0.006576388015367371,-1.7804097781741035,1.808442218841484
200,4.522245582314424,-0.6162061648640119,2.3499141896677544,0.1307259962592382,0.006497085157907652,-1.7804097781741035,1.808442218841484
