step,x,y,heading,v,w,goal_x,goal_y
62,6.976742757084392,-2.7451566117951374,1.6960503155540039,4.180535951309349,1.5707963267948966,-7.197570252328895,8.618496286545298
63,6.963914289187732,-2.6432731427329186,1.7353202237238765,4.107517178389436,1.5707963267948966,-7.197570252328895,8.618496286545298
64,6.947467304609481,-2.5442096016549125,1.7745901318937491,4.0167824880381175,1.5707963267948966,-7.197570252328895,8.618496286545298
65,6.927438742808624,-2.447295388865744,1.8138600400636218,3.9584861608155157,1.5707963267948966,-7.197570252328895,8.618496286545298
66,6.904002489548316,-2.3527815384974504,1.8531299482334944,3.8950483187393736,1.5707963267948966,-7.197570252328895,8.618496286545298
67,6.877294061507488,-2.2607097384250556,1.892399856403367,3.8346956065863944,1.5707963267948966,-7.197570252328895,8.618496286545298
68,6.847271717586334,-2.1705985468959783,1.9316697645732397,3.7992352858563843,1.5707963267948966,-7.197570252328895,8.618496286545298
69,6.813984121332474,-2.0823962045127526,1.9709396727431123,3.7709876194435186,1.5707963267948966,-7.197570252328895,8.618496286545298
70,6.777914754648805,-1.997118213234591,2.010209580912985,3.7036922138642634,1.5707963267948966,-7.197570252328895,8.618496286545298
71,6.739477045774386,-1.9153469776409358,2.0494794890828576,3.614192564660087,1.5707963267948966,-7.197570252328895,8.618496286545298
72,6.698952507814462,-1.837255723878309,2.0887493972527302,3.5192003844246917,1.5707963267948966,-7.197570252328895,8.618496286545298
73,6.656688316856193,-1.7630881174696817,2.128019305422603,3.4145794886614182,1.5707963267948966,-7.197570252328895,8.618496286545298
74,6.6131528269978554,-1.6932175493830721,2.1672892135924755,3.2929585875199634,1.5707963267948966,-7.197570252328895,8.618496286545298
75,6.5689282136952105,-1.6280856206618932,2.206559121762348,3.149091185903445,1.5707963267948966,-7.197570252328895,8.618496286545298
76,6.524459434718442,-1.5678280601619616,2.2447642686697407,2.9955823209753576,1.5282058762957114,-7.197570252328895,8.618496286545298
77,6.480018298858721,-1.5121885255817034,2.2793760664190312,2.8483742351902883,1.3844719099716307,-7.197570252328895,8.618496286545298
78,6.435931707008698,-1.4607493244365706,2.309109654793019,2.7098690729701316,1.1893435349595016,-7.197570252328895,8.618496286545298
79,6.39229909757283,-1.4128014747494222,2.331849114928769,2.5931605105135676,0.9095784054299617,-7.197570252328895,8.618496286545298
80,6.348466865125604,-1.3667813199404797,2.345598315504196,2.5421626226334673,0.5499680230170625,-7.197570252328895,8.618496286545298
81,6.305066066786663,-1.322450871188109,2.3498226246278566,2.481553701387578,0.16897236494640056,-7.197570252328895,8.618496286545298
82,6.269465159215526,-1.286393359624187,2.343633219198151,2.026847309521263,-0.24757621718823292,-7.197570252328895,8.618496286545298
83,6.24352830572511,-1.2597965822510058,2.3289794466742872,1.4859926974904765,-0.5861509009545265,-7.197570252328895,8.618496286545298
84,6.216162723284375,-1.2308994288638708,2.3109131679344816,1.591939986909185,-0.7226511495922063,-7.197570252328895,8.618496286545298
85,6.183605326475352,-1.1952514917831423,2.296902229832442,1.9311176059854245,-0.5604375240816,-7.197570252328895,8.618496286545298
86,6.149304128582793,-1.1566209304479922,2.288377109994557,2.0664529787762382,-0.34100479351539525,-7.197570252328895,8.618496286545298
87,6.116301531015951,-1.118808464703039,2.2853312798910768,2.0075672887840037,-0.12183320413923122,-7.197570252328895,8.618496286545298
88,6.087572860533913,-1.0856897383079867,2.2862632125692395,1.7537099170368409,0.03727730712650069,-7.197570252328895,8.618496286545298
89,6.064980011166101,-1.05969343773597,2.2884970753841483,1.3776760060259634,0.08935451259633687,-7.197570252328895,8.618496286545298
90,6.043857715501522,-1.0354985936615406,2.2925967308418267,1.2847050113876488,0.16398621830713456,-7.197570252328895,8.618496286545298
91,6.0194363633735195,-1.0077552005525092,2.2976486491216335,1.4784306820204445,0.20207673119224798,-7.197570252328895,8.618496286545298
92,5.992467758888352,-0.9774283475116179,2.3016370930452608,1.6233415626989893,0.1595377569450835,-7.197570252328895,8.618496286545298
93,5.964918440745227,-0.946696184929081,2.303895508396314,1.6509055682990808,0.09033661404214204,-7.197570252328895,8.618496286545298
94,5.937702138701252,-0.91647312066329,2.3040588847377768,1.6268549833654038,0.006535053658503014,-7.197570252328895,8.618496286545298
95,5.911097394694742,-0.8869388820886298,2.3023906028881367,1.5900106423980391,-0.06673127398561471,-7.197570252328895,8.618496286545298
96,5.8846172294887475,-0.8574441397808479,2.2999572601127465,1.5855038180410324,-0.0973337110156092,-7.197570252328895,8.618496286545298
97,5.858998949788355,-0.8287693450793565,2.297804056631067,1.5380715749172116,-0.08612813926719831,-7.197570252328895,8.618496286545298
98,5.834638600776896,-0.8013841105008591,2.296504660057856,1.4660846779797976,-0.05197586292843272,-7.197570252328895,8.618496286545298
99,5.8110518829190765,-0.7747990882928526,2.2963171905219184,1.4216028503655118,-0.007498781437499489,-7.197570252328895,8.618496286545298
100,5.787871773105867,-0.7486624932316416,2.2972194767278022,1.3973913366533486,0.036091448235338344,-7.197570252328895,8.618496286545298
101,5.764558463683255,-0.7224234397917744,2.2988017520987807,1.403993345656401,0.06329101483913652,-7.197570252328895,8.618496286545298
102,5.740571414543849,-0.6955119738645992,2.300546410922216,1.4420016780937908,0.06978635293740512,-7.197570252328895,8.618496286545298
103,5.715817804250553,-0.66783784531699,2.3019442768774176,1.4851793768683832,0.055914638208066365,-7.197570252328895,8.618496286545298
104,5.690533623859984,-0.6396499438890669,2.302662578504261,1.5146471879262697,0.02873206507372384,-7.197570252328895,8.618496286545298
105,5.6650352000774244,-0.6112642412929425,2.3026339022168507,1.5262595990306043,-0.00114705149641515,-7.197570252328895,8.618496286545298
106,5.639696513460025,-0.583054736316366,2.302046289836369,1.5167466290812066,-0.023504495219286756,-7.197570252328895,8.618496286545298
107,5.614793648740981,-0.5552976393322626,2.301232906746134,1.4916348637384296,-0.032535323609407536,-7.197570252328895,8.618496286545298
108,5.5904506879294535,-0.5281201799436809,2.300551095670123,1.4594212770215753,-0.02727244304046439,-7.197570252328895,8.618496286545298
109,5.566612889154245,-0.501470164840108,2.300264227678154,1.4302245728377199,-0.011474719678762823,-7.197570252328895,8.618496286545298
110,5.543088057660111,-0.4751548505790883,2.3004561247771615,1.411899974634788,0.0076758839603106414,-7.197570252328895,8.618496286545298
111,5.51963007356935,-0.44892444519665403,2.3010576975080745,1.4075858391610745,0.02406290923652299,-7.197570252328895,8.618496286545298
112,5.49602164639994,-0.42255775465518336,2.301883889451343,1.4156610913763288,0.03304767773071882,-7.197570252328895,8.618496286545298
113,5.472153828850908,-0.39594564307111074,2.302688666198236,1.4298963305174106,0.03219106987569901,-7.197570252328895,8.618496286545298
114,5.448042269098825,-0.36910525264473715,2.3032773541068234,1.4432041418557224,0.02354751634349208,-7.197570252328895,8.618496286545298
115,5.42379787398542,-0.34214893039650796,2.303551201468304,1.4502049529995595,0.010953894459211253,-7.197570252328895,8.618496286545298
116,5.399579868054473,-0.3152367754022007,2.3035175916488475,1.4481855669541646,-0.001344392778259547,-7.197570252328895,8.618496286545298
117,5.375536289944692,-0.2885166465102201,2.3032817976396416,1.4378088531234936,-0.009431760368248618,-7.197570252328895,8.618496286545298
118,5.351765746318423,-0.2620874159824409,2.3029975434454313,1.4218539843901277,-0.01137016776840719,-7.197570252328895,8.618496286545298
119,5.328289127954688,-0.23597005800735005,2.3028075281600104,1.4047166247442449,-0.007600611416832713,-7.197570252328895,8.618496286545298
120,5.3050532747184365,-0.2101106657833008,2.3028039360960255,1.3906044969372644,-0.00014368255939811204,-7.197570252328895,8.618496286545298
121,5.281960041056553,-0.1844098104844738,2.303005633718046,1.3820746168299909,0.008067904880798914,-7.197570252328895,8.618496286545298
122,5.258903647722065,-0.1587603634384976,2.3033619707255966,1.3795601660581038,0.014253480302031257,-7.197570252328895,8.618496286545298
123,5.235803936864179,-0.1330811379867719,2.3037799768195875,1.381604436309328,0.016720243759646976,-7.197570252328895,8.618496286545298
124,5.212628965126429,-0.10733989620217957,2.3041601941220016,1.3854621430603364,0.015208692096553306,-7.197570252328895,8.618496286545298
125,5.189397574227429,-0.08155570987398816,2.3044287984953282,1.3882488466894176,0.010744174933084924,-7.197570252328895,8.618496286545298
126,5.166165777886488,-0.05578499648241159,2.304557803242335,1.3878593761258187,0.005160189880272263,-7.197570252328895,8.618496286545298
127,5.143003647829278,-0.030098226828567158,2.3045673867611445,1.3834995650374586,0.0003833407523793544,-7.197570252328895,8.618496286545298
128,5.119970710691513,-0.004555224151065032,2.3045123423762464,1.3757681077711572,-0.002201775395926647,-7.197570252328895,8.618496286545298
129,5.097106969281717,0.020802950776669202,2.3044564539618415,1.3657453390260272,-0.0022355365761857673,-7.197570252328895,8.618496286545298
130,5.074439755501221,0.04594598226304207,2.30444441332925,1.3540898716971332,-0.0004816253036499015,-7.197570252328895,8.618496286545298
131,5.051945716046572,0.07089752861392017,2.3045025739529565,1.3437627625662403,0.0023264249482531536,-7.197570252328895,8.618496286545298
132,5.0295829001424375,0.09570061424800216,2.304627258596505,1.3358374704334817,0.00498738574193762,-7.197570252328895,8.618496286545298
133,5.0072965391565525,0.12041270585564125,2.304781539429724,1.3310863879508377,0.006171233328744101,-7.197570252328895,8.618496286545298
134,4.985021216510269,0.14510489683879935,2.3049229935798836,1.3301995606944206,0.005658166006374661,-7.197570252328895,8.618496286545298
135,4.962646631335781,0.16990006740807986,2.305016959333419,1.3359176892549036,0.003758630141420205,-7.197570252328895,8.618496286545298
136,4.940185568907538,0.1947863687215591,2.3050453503437636,1.3409413520185027,0.0011356404137703308,-7.197570252328895,8.618496286545298
137,4.9176718800462815,0.21972955500780617,2.3050069924735173,1.344040909051131,-0.00153431480985247,-7.197570252328895,8.618496286545298
138,4.895152517378566,0.24468095153028563,2.3049219847845954,1.3444367643780675,-0.0034003075568823076,-7.197570252328895,8.618496286545298
139,4.87265823396076,0.26960882040841827,2.3048024567378107,1.3430660048030294,-0.004781121871405692,-7.197570252328895,8.618496286545298
140,4.85021878411491,0.2944819002607567,2.304650849284453,1.3399695582961302,-0.006064298134296714,-7.197570252328895,8.618496286545298
141,4.827840438265498,0.3192948117211252,2.304485131851198,1.3365453606045627,-0.0066286973302075464,-7.197570252328895,8.618496286545298
142,4.805511690289767,0.34406098044674355,2.304312111446224,1.3338282345246744,-0.006920816198943502,-7.197570252328895,8.618496286545298
143,4.783216823172713,0.36879817457523323,2.30413589674873,1.3320599825038952,-0.007048587899764586,-7.197570252328895,8.618496286545298
144,4.7609287043308575,0.3935366454988283,2.3039619493864265,1.3319172257441396,-0.006957894492126257,-7.197570252328895,8.618496286545298
145,4.738635729791827,0.4182891627542377,2.303790560921483,1.3324646782723764,-0.006855538597751001,-7.197570252328895,8.618496286545298
146,4.716342035747183,0.4430510118955174,2.303601956820046,1.3327613241997582,-0.007544164057467865,-7.197570252328895,8.618496286545298
147,4.694099419826601,0.4677655003615113,2.3033773251010627,1.3299864078260697,-0.008985268759321761,-7.197570252328895,8.618496286545298
148,4.671920516673493,0.4924203313366372,2.3031044712056996,1.326507857790192,-0.010914155814499971,-7.197570252328895,8.618496286545298
149,4.649821260946844,0.5170001087484728,2.302780394339691,1.3221452635998645,-0.012963074640344114,-7.197570252328895,8.618496286545298
150,4.627819999858525,0.5414868485676296,2.3024096337912088,1.3167571781903757,-0.01483042193928708,-7.197570252328895,8.618496286545298
151,4.60594190131512,0.5658546789975404,2.302002324841016,1.30992662740221,-0.01629235800768384,-7.197570252328895,8.618496286545298
152,4.584205907746854,0.5900840780724934,2.30156916921886,1.302009029727833,-0.017326224886260178,-7.197570252328895,8.618496286545298
153,4.562620783393597,0.6141662789136073,2.3011169317314426,1.2935965310388444,-0.0180894994966746,-7.197570252328895,8.618496286545298
154,4.541186017873381,0.6381024973858502,2.3006371156440375,1.2852341281852748,-0.019192643496202103,-7.197570252328895,8.618496286545298
155,4.519875341431551,0.6619231340585044,2.3001533530131937,1.278478884862118,-0.019350505233745006,-7.197570252328895,8.618496286545298
156,4.498672661900313,0.6856461390434866,2.2996694043880055,1.2726882319385937,-0.019357945007510313,-7.197570252328895,8.618496286545298
157,4.47756927573686,0.7092810585002959,2.2991915175109003,1.2674145811335422,-0.01911547508418126,-7.197570252328895,8.618496286545298
158,4.4565501043580955,0.7328443170449453,2.2987239561418784,1.263032996365082,-0.018702454760880595,-7.197570252328895,8.618496286545298
159,4.435613247068635,0.7563374017368049,2.2982686924623463,1.2587466919110462,-0.018210547181275384,-7.197570252328895,8.618496286545298
160,4.414739051853998,0.7797816535115916,2.297824524050938,1.2556209409775456,-0.017766736456343267,-7.197570252328895,8.618496286545298
161,4.393933475143376,0.8031697468358175,2.297393285581517,1.2521181615833603,-0.01724953877681447,-7.197570252328895,8.618496286545298
162,4.373193638039538,0.8265041961224694,2.2969721811101405,1.2487673068142362,-0.016844178855052842,-7.197570252328895,8.618496286545298
163,4.352516199798944,0.8497881792560317,2.296559983715497,1.2456004641987417,-0.016487895785749954,-7.197570252328895,8.618496286545298
164,4.331899168782851,0.8730234234958406,2.296154143992352,1.2425383971867374,-0.016233588925816368,-7.197570252328895,8.618496286545298
165,4.31134407529861,0.8962078106999228,2.2957532727553627,1.239372536842526,-0.01603484947959194,-7.197570252328895,8.618496286545298
166,4.290851028404817,0.9193408893173931,2.2953546316546944,1.2361904690221492,-0.015945644026706673,-7.197570252328895,8.618496286545298
167,4.270423654037446,0.9424183630678014,2.294957105237372,1.2327837885017905,-0.015901056692899415,-7.197570252328895,8.618496286545298
168,4.250080111108369,0.965419546593457,2.2945609840393875,1.2282763092972617,-0.015844847919382905,-7.197570252328895,8.618496286545298
169,4.229878753671638,0.9882782096819145,2.2941705003941095,1.2202382196788704,-0.015619345811117206,-7.197570252328895,8.618496286545298
170,4.2098259666952815,1.0109866231698503,2.2937849594523225,1.2117995270890094,-0.015421637671463003,-7.197570252328895,8.618496286545298
171,4.189925293068899,1.0335402980974753,2.2934076240679113,1.2031326201377959,-0.015093415376451471,-7.197570252328895,8.618496286545298
172,4.17017602608075,1.0559394128725363,2.2930372546206392,1.1944899425448896,-0.014814777890866099,-7.197570252328895,8.618496286545298
173,4.150575542807234,1.078186385518078,2.2926677715326207,1.1859893668642174,-0.014779323520715567,-7.197570252328895,8.618496286545298
174,4.131120260024901,1.100285008391081,2.292293264288416,1.1776975238311231,-0.014980289768191128,-7.197570252328895,8.618496286545298
175,4.111811470590478,1.12223380232816,2.2919100734172355,1.1693272628072915,-0.015327634847218727,-7.197570252328895,8.618496286545298
176,4.0926503431976355,1.1440315821614215,2.291515298176943,1.160890698471876,-0.015791009611714375,-7.197570252328895,8.618496286545298
177,4.073641577308553,1.165673258325704,2.2911092060145775,1.152177297346614,-0.01624368649462335,-7.197570252328895,8.618496286545298
178,4.054766491870404,1.187180346531747,2.290719246103718,1.1446038220449504,-0.015598396434369792,-7.197570252328895,8.618496286545298
179,4.035998259986711,1.2085825098149219,2.290379168593235,1.138630139239079,-0.01360310041929891,-7.197570252328895,8.618496286545298
180,4.017329511606183,1.229885838429056,2.290100418677163,1.1330341397414143,-0.011149996642860217,-7.197570252328895,8.618496286545298
181,3.998743166634923,1.2511070658156247,2.289889738586341,1.128391925659272,-0.008427203632868358,-7.197570252328895,8.618496286545298
182,3.9802177351021073,1.2722677374819642,2.2897409250887124,1.1249644537300956,-0.005952539905145651,-7.197570252328895,8.618496286545298
183,3.96172198166888,1.2934008540144537,2.2896377097079474,1.1233532014026713,-0.004128615230599781,-7.197570252328895,8.618496286545298
184,3.9432235124897512,1.3145414760458645,2.289560473504083,1.1236506658894552,-0.003089448154575467,-7.197570252328895,8.618496286545298
185,3.9247415656359292,1.3356665079915544,2.289482652893162,1.1227461577499493,-0.0031128244368339077,-7.197570252328895,8.618496286545298
186,3.9063059622046907,1.356741878304208,2.289380472154038,1.120030505076985,-0.004087229564950837,-7.197570252328895,8.618496286545298
187,3.8879361425693983,1.3777463759520998,2.289243699288889,1.116164285308193,-0.005470914605971938,-7.197570252328895,8.618496286545298
188,3.8696596856292,1.3986498892399037,2.28907173372839,1.1106652032437565,-0.0068786224199372924,-7.197570252328895,8.618496286545298
189,3.85150185948587,1.4194249283863392,2.288873036034577,1.1036730688295835,-0.007947907752514955,-7.197570252328895,8.618496286545298
190,3.8334853627447774,1.4400465352450609,2.288660124011626,1.0953317848085922,-0.008516480918052046,-7.197570252328895,8.618496286545298
191,3.815626884447991,1.4604960606506066,2.2884460129023783,1.0859895663505075,-0.008564444369885215,-7.197570252328895,8.618496286545298
192,3.7979112917094318,1.4807907384219763,2.2882454432075594,1.0775647892704852,-0.008022787792743161,-7.197570252328895,8.618496286545298
193,3.7803268945866635,1.5009432780865333,2.28806164224972,1.0698305489022157,-0.007352038313576873,-7.197570252328895,8.618496286545298
194,3.762865177774293,1.5209626468403676,2.2878836951111143,1.062590554701036,-0.007117885544229581,-7.197570252328895,8.618496286545298
195,3.7455213919698243,1.5408539553309886,2.287705146633553,1.0556295255441492,-0.007141939102444589,-7.197570252328895,8.618496286545298
196,3.7283181352594066,1.5605912065664898,2.2875202512593384,1.047290697201365,-0.0073958149685876325,-7.197570252328895,8.618496286545298
197,3.7112495775047685,1.580181229572433,2.2873207934258817,1.0393110527242957,-0.007978313338261997,-7.197570252328895,8.618496286545298
198,3.6943059957661313,1.5996356474802214,2.2870942568682704,1.0319374696286654,-0.009061462304435426,-7.197570252328895,8.618496286545298
199,3.6774941359729407,1.6189476555067244,2.2868410461562716,1.0241814555802957,-0.010128428479949698,-7.197570252328895,8.618496286545298
200,3.6608154944998885,1.6381164326350472,2.2865626543755164,1.0163614301866688,-0.011135671230203157,-7.197570252328895,8.618496286545298
